sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a worthy type of cause.,cause,cause, worthy,0.09421714395284653,type of, of,0.019344519823789597,0.25321704149246216,2.068413257598877,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.00479668565094471,type of, of,0.013013893738389015,0.14888671040534973,2.058675765991211,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.0008959762053564191,type of, of,0.006447941064834595,0.14986558258533478,2.058544158935547,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.21590161323547363,type of, of,0.021428652107715607,0.19368618726730347,2.0711023807525635,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.010396061465144157,type of, of,0.04380575194954872,0.2086849808692932,2.064805507659912,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.23211191594600677,type of, of,0.22929660975933075,0.29415732622146606,2.0767383575439453,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.058687396347522736,type of, of,0.14763791859149933,0.24751675128936768,2.076695680618286,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.005601256154477596,type of, of,0.0044121346436440945,0.1719411313533783,2.061272144317627,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.019516311585903168,type of, of,0.02227204479277134,0.17030401527881622,2.0595107078552246,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.3546769320964813,type of, of,0.07074303179979324,0.27936872839927673,2.0736987590789795,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a worthy type of cause.,cause,cause, worthy,0.09875817596912384,type of, of,0.04150693118572235,0.23800963163375854,2.0745348930358887,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.014478879049420357,type of, of,0.22506356239318848,0.2334769070148468,2.0745034217834473,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.006765211001038551,type of, of,0.031049318611621857,0.23309651017189026,2.068807601928711,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.03025376982986927,type of, of,0.2235814779996872,0.16296502947807312,2.0603926181793213,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.20609650015830994,type of, of,0.05753876268863678,0.25277069211006165,2.0748648643493652,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.007231071125715971,type of, of,0.10238337516784668,0.4222652018070221,2.0329842567443848,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.0561196394264698,type of, of,0.4372749328613281,0.32376325130462646,2.07012939453125,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.11144290864467621,type of, of,0.27897173166275024,0.2546581029891968,2.0750083923339844,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.00032110174652189016,type of, of,0.22067026793956757,0.08933136612176895,2.06947660446167,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.5421074032783508,type of, of,0.034451328217983246,0.32083582878112793,2.062105178833008,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.00028250948525965214,type of, of,0.7408746480941772,0.6652189493179321,2.0407416820526123,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.10721149295568466,type of, of,0.20311936736106873,0.28926998376846313,2.077385902404785,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.013684358447790146,type of, of,0.022661836817860603,0.1476130485534668,2.065824031829834,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.03952028229832649,type of, of,0.06748024374246597,0.19032539427280426,2.072622776031494,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.23465508222579956,type of, of,0.025157906115055084,0.22815997898578644,2.0687363147735596,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.0008528671460226178,type of, of,0.016874492168426514,0.14899122714996338,2.058900833129883,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.00019496218010317534,type of, of,0.006987274624407291,0.14992442727088928,2.058997631072998,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.03010314330458641,type of, of,0.016108660027384758,0.1707100123167038,2.063875436782837,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.009705942124128342,type of, of,0.03176990896463394,0.17370900511741638,2.061918258666992,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.15558525919914246,type of, of,0.18964897096157074,0.29433900117874146,2.0777058601379395,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.07578418403863907,type of, of,0.17094653844833374,0.25504857301712036,2.0762500762939453,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.06219557300209999,type of, of,0.011629635468125343,0.17226096987724304,2.0651652812957764,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.016195708885788918,type of, of,0.030382812023162842,0.1659850776195526,2.059997081756592,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.07133395224809647,type of, of,0.048440538346767426,0.2692001163959503,2.075329065322876,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a political type of cause.,cause,cause, political,0.15759608149528503,type of, of,0.059942811727523804,0.2441958785057068,2.0756657123565674,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.06002403423190117,type of, of,0.21466241776943207,0.231706440448761,2.0754501819610596,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.05550049990415573,type of, of,0.029525810852646828,0.2060474008321762,2.0704739093780518,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.030533306300640106,type of, of,0.2235170304775238,0.17603714764118195,2.060408592224121,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.07210337370634079,type of, of,0.06725001335144043,0.26375696063041687,2.073409080505371,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.013137385249137878,type of, of,0.10212548077106476,0.39313754439353943,2.0337462425231934,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.11425252258777618,type of, of,0.40814223885536194,0.3163281977176666,2.071739673614502,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.03725133836269379,type of, of,0.31421637535095215,0.34919944405555725,2.0734703540802,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.005967415403574705,type of, of,0.2225189208984375,0.099953792989254,2.0695295333862305,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.08646716177463531,type of, of,0.06512743979692459,0.30112048983573914,2.0640690326690674,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.0002881604596041143,type of, of,0.7432119250297546,0.6782458424568176,2.0404253005981445,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.12298817932605743,type of, of,0.18251323699951172,0.26718172430992126,2.077622413635254,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.04364962503314018,type of, of,0.02456994540989399,0.15390294790267944,2.0679855346679688,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.015218093991279602,type of, of,0.08567965775728226,0.20165275037288666,2.07204532623291,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.015266130678355694,type of, of,0.02195047028362751,0.23551394045352936,2.049624443054199,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.0018583749188110232,type of, of,0.011903337202966213,0.1488044559955597,2.0624985694885254,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.00028968899277970195,type of, of,0.0074942391365766525,0.1500878781080246,2.0642330646514893,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.053686171770095825,type of, of,0.05452398583292961,0.21125765144824982,2.073026418685913,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.01797356642782688,type of, of,0.03209623694419861,0.18926207721233368,2.0626349449157715,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.1130303218960762,type of, of,0.29876357316970825,0.29645881056785583,2.0760414600372314,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.07666590064764023,type of, of,0.09276007860898972,0.20226861536502838,2.076171398162842,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.0010270200436934829,type of, of,0.005370291415601969,0.14564648270606995,2.05958890914917,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.003604693105444312,type of, of,0.016551900655031204,0.15975719690322876,2.0581746101379395,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.09678329527378082,type of, of,0.10230832546949387,0.25528857111930847,2.0766403675079346,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a main type of cause.,cause,cause, main,0.010755465365946293,type of, of,0.029499655589461327,0.19732977449893951,2.0667178630828857,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.07415314018726349,type of, of,0.21143575012683868,0.23812247812747955,2.075686454772949,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.09786434471607208,type of, of,0.028201483190059662,0.20807047188282013,2.0716238021850586,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.0297752283513546,type of, of,0.22369179129600525,0.16952811181545258,2.0603647232055664,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.2729763090610504,type of, of,0.05269159749150276,0.21768897771835327,2.074403762817383,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.007517155259847641,type of, of,0.10871779918670654,0.4088769853115082,2.035353422164917,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.07667713612318039,type of, of,0.42727744579315186,0.35605308413505554,2.0707178115844727,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.05562335625290871,type of, of,0.31475821137428284,0.30156612396240234,2.0738954544067383,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.01255306787788868,type of, of,0.22940735518932343,0.08060219138860703,2.0697011947631836,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.25364071130752563,type of, of,0.06359536945819855,0.3093551993370056,2.0711019039154053,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.00013759931607637554,type of, of,0.7389326095581055,0.6897527575492859,2.040992021560669,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.19261141121387482,type of, of,0.17131465673446655,0.268717497587204,2.0775442123413086,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.024716893211007118,type of, of,0.021156124770641327,0.14974243938922882,2.066551685333252,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.022587750107049942,type of, of,0.08817145228385925,0.19706103205680847,2.072655200958252,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.04604658856987953,type of, of,0.033953018486499786,0.2380426675081253,2.0575103759765625,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.0008442472317256033,type of, of,0.04887811094522476,0.15391838550567627,2.067058563232422,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.00022798447753302753,type of, of,0.040887441486120224,0.15488563477993011,2.06754732131958,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.04795089364051819,type of, of,0.0316694937646389,0.19293901324272156,2.0698695182800293,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.040157098323106766,type of, of,0.024754658341407776,0.1860596239566803,2.0625243186950684,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.10994935035705566,type of, of,0.2690102458000183,0.29983052611351013,2.0762457847595215,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.10434897243976593,type of, of,0.12476995587348938,0.21782417595386505,2.0772807598114014,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a primary type of cause.,cause,cause, primary,0.007639534771442413,type of, of,0.00588700408115983,0.14902924001216888,2.0592200756073,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
