sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.29141756892204285,1.779444694519043,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.16182176768779755,1.779815435409546,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.17852729558944702,1.7556806802749634,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.18899093568325043,1.7598373889923096,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.4983990490436554,1.7727848291397095,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.2749640643596649,1.7749260663986206,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.357311874628067,1.783552646636963,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.11401551961898804,1.722348928451538,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.000279727071756497,1.6919527053833008,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,5.539149583455583e-07,1.6914057731628418,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.987993597984314,1.694657564163208,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She fired the board. ,It was the executive board.,board,active,V,N,board, fired,0.005819627549499273,1.6930047273635864,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.5010468363761902,1.7709451913833618,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.15741808712482452,1.7805092334747314,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.5623782277107239,1.7704957723617554,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.7649977803230286,1.7431886196136475,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.009378263726830482,1.7023682594299316,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.1760394424200058,1.7644124031066895,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.10226497054100037,1.7757755517959595,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,1.5697471553721698e-06,1.702340841293335,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.17679141461849213,1.7585678100585938,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.1926443874835968,1.7604701519012451,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.2343781739473343,1.7822843790054321,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.15206487476825714,1.7785001993179321,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.010023192502558231,1.7682693004608154,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.01311018317937851,1.7595458030700684,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,6.565322564711096e-06,1.7285575866699219,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,2.1870515411137603e-05,1.7345001697540283,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.007092904765158892,1.7601404190063477,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,6.97458308422938e-05,1.7455039024353027,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.7111809849739075,1.752629280090332,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,0.9943653345108032,1.692939043045044,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,1.225781299452894e-22,1.6914501190185547,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,1.2949211845760932e-14,1.691726803779602,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,1.0,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She bought the board. ,It was the ironing board.,board,active,V,N,board, bought,3.170411234348344e-16,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.23047003149986267,1.9402496814727783,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.06540259718894958,1.935210943222046,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.05969926342368126,1.9365311861038208,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.03974832221865654,1.929352045059204,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.01160633098334074,1.8822360038757324,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.08624748885631561,1.9249541759490967,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.0786856934428215,1.938507318496704,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.00044814508873969316,1.8704521656036377,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.05250567942857742,1.9109091758728027,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.034896522760391235,1.8998042345046997,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.141862154006958,1.939023733139038,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.16412803530693054,1.9418269395828247,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.1558430790901184,1.9415558576583862,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.014994661323726177,1.877264380455017,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.09125332534313202,1.9242901802062988,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.09491316974163055,1.9251301288604736,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.08106860518455505,1.930084466934204,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.06982974708080292,1.9291791915893555,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.15287372469902039,1.9427188634872437,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.06418958306312561,1.9023672342300415,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,8.397650503866316e-07,1.854686975479126,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,6.609497518184071e-07,1.8536320924758911,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,0.32373756170272827,1.861107587814331,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She varnished the board.,It was the wooden board.,board,active,V,N,board, varnished,2.6755859749982847e-09,1.8536330461502075,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.20855797827243805,1.7656329870224,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.013118742033839226,1.7694586515426636,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.09409838914871216,1.7388737201690674,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.15888087451457977,1.7774560451507568,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.0006763293640688062,1.716576099395752,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.1622859090566635,1.7615447044372559,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.11514042317867279,1.7765172719955444,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,8.810853614704683e-05,1.7535371780395508,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.3010854125022888,1.776353359222412,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.1736488789319992,1.7545280456542969,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.26462477445602417,1.7806520462036133,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.2164088934659958,1.7801854610443115,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.018745480105280876,1.768804907798767,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.010695292614400387,1.7717317342758179,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,2.5780394935281947e-05,1.731440782546997,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,4.733952664537355e-05,1.7360361814498901,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.0053717815317213535,1.7594878673553467,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,1.4153514804604583e-08,1.7281519174575806,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.5109308958053589,1.7746880054473877,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.009569059126079082,1.7157782316207886,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,5.383074824401918e-28,1.6914217472076416,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,2.2394183762600072e-29,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,0.9999994039535522,1.6914044618606567,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He translated the book. ,He had a best-selling book.,book,active,V,N,book, translated,7.215827090847286e-15,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He discussed the book. ,He had a popular book.,book,active,V,N,book, discussed,0.3738511800765991,1.772436261177063,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
