sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a censored film.,1,4,0.1634802222251892,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,2,4,0.2556335926055908,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,3,4,0.2528861463069916,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,0,5,0.20173279941082,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,1,5,0.2047765552997589,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,2,5,0.26651209592819214,14067712,EleutherAI/pythia-14m,step31000,31000
It was a censored film.,3,5,0.4822031855583191,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,0,0.28962716460227966,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,0,0.3174009919166565,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,0,0.17043833434581757,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,0,0.24407152831554413,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,1,0.27817103266716003,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,1,0.38292133808135986,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,1,0.34552332758903503,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,1,0.045244187116622925,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,2,0.3614274859428406,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,2,0.7163571715354919,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,2,0.3631843030452728,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,2,0.24115554988384247,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,3,0.19218499958515167,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,3,0.30942502617836,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,3,0.13082997500896454,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,3,0.1495303362607956,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,4,0.28899356722831726,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,4,0.18716874718666077,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,4,0.33270397782325745,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,4,0.26382723450660706,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,0,5,0.2499653846025467,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,1,5,0.2256043255329132,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,2,5,0.29299694299697876,14067712,EleutherAI/pythia-14m,step31000,31000
It was a transparent film.,3,5,0.39997777342796326,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,0,0.26462242007255554,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,0,0.3048224151134491,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,0,0.17381809651851654,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,0,0.3144453167915344,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,1,0.2984206974506378,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,1,0.3650995194911957,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,1,0.34168189764022827,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,1,0.07052888721227646,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,2,0.3817298114299774,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,2,0.7138368487358093,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,2,0.35416969656944275,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,2,0.23711715638637543,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,3,0.190241739153862,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,3,0.30270513892173767,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,3,0.13076083362102509,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,3,0.14951030910015106,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,4,0.24822998046875,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,4,0.18593579530715942,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,4,0.32903358340263367,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,4,0.25048038363456726,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,0,5,0.2084888219833374,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,1,5,0.2317788153886795,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,2,5,0.28700828552246094,14067712,EleutherAI/pythia-14m,step31000,31000
It was a charitable foundation.,3,5,0.20508544147014618,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,0,0.24712450802326202,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,0,0.3157312572002411,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,0,0.1377536952495575,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,0,0.3373399078845978,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,1,0.28214454650878906,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,1,0.3583013713359833,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,1,0.3281346559524536,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,1,0.10429897159337997,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,2,0.3589347302913666,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,2,0.6968716382980347,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,2,0.33910486102104187,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,2,0.2439315766096115,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,3,0.17053864896297455,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,3,0.2617177665233612,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,3,0.12728102505207062,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,3,0.14740769565105438,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,4,0.246385857462883,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,4,0.18521307408809662,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,4,0.3155452311038971,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,4,0.26241642236709595,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,0,5,0.2018135040998459,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,1,5,0.2429368942975998,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,2,5,0.26739007234573364,14067712,EleutherAI/pythia-14m,step31000,31000
It was an educational foundation.,3,5,0.3987742066383362,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,0,0.2889350354671478,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,0,0.31061410903930664,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,0,0.16824302077293396,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,0,0.2807222008705139,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,1,0.2776243984699249,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,1,0.36439794301986694,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,1,0.2920193374156952,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,1,0.12214403599500656,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,2,0.3378937840461731,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,2,0.7073184847831726,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,2,0.36239418387413025,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,2,0.25137409567832947,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,3,0.19013220071792603,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,3,0.29488083720207214,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,3,0.13095788657665253,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,3,0.14958785474300385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,4,0.25747185945510864,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,4,0.18846476078033447,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,4,0.312967985868454,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,4,0.25983938574790955,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,0,5,0.20634691417217255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,1,5,0.22875814139842987,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,2,5,0.29029831290245056,14067712,EleutherAI/pythia-14m,step31000,31000
It was a wooden foundation.,3,5,0.26625704765319824,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,0,0.3154926896095276,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,0,0.35258957743644714,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,0,0.18019583821296692,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,0,0.29751238226890564,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,1,0.3033253848552704,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,1,0.3885129392147064,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,1,0.31554433703422546,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,1,0.03683259338140488,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,2,0.36703723669052124,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,2,0.6944131255149841,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,2,0.3526611030101776,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,2,0.2370842546224594,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,3,0.1892908811569214,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,3,0.25369349122047424,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,3,0.1309572011232376,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,3,0.14953266084194183,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,4,0.2866075038909912,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,4,0.1820370852947235,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,4,0.36345940828323364,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,4,0.24670648574829102,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,0,5,0.21350637078285217,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,1,5,0.22056518495082855,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,2,5,0.2982330024242401,14067712,EleutherAI/pythia-14m,step31000,31000
It was a mathematical function.,3,5,0.210336372256279,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,0,0.3251028060913086,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,0,0.3918304145336151,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,0,0.18184049427509308,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,0,0.3341549336910248,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,1,0.34068116545677185,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,1,0.4350782036781311,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,1,0.3035828769207001,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,1,0.08514555543661118,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,2,0.3716953694820404,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,2,0.7015989422798157,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,2,0.33572056889533997,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,2,0.23515968024730682,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,3,0.1931033730506897,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,3,0.2875639498233795,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,3,0.13087984919548035,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,3,0.14954407513141632,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,4,0.293345183134079,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,4,0.19362761080265045,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,4,0.3484095633029938,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,4,0.2491752654314041,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,0,5,0.21088571846485138,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,1,5,0.21078793704509735,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,2,5,0.3197690546512604,14067712,EleutherAI/pythia-14m,step31000,31000
It was a linear function.,3,5,0.22387190163135529,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,0,0,0.29464778304100037,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,1,0,0.3689975440502167,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,2,0,0.1794050931930542,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,3,0,0.2487407773733139,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,0,1,0.2668101489543915,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,1,1,0.36374783515930176,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,2,1,0.28173065185546875,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,3,1,0.11270580440759659,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,0,2,0.3608425557613373,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,1,2,0.7088384032249451,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,2,2,0.3535747528076172,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,3,2,0.23736925423145294,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,0,3,0.1848963350057602,14067712,EleutherAI/pythia-14m,step31000,31000
It was a social function.,1,3,0.23375391960144043,14067712,EleutherAI/pythia-14m,step31000,31000
