sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
They ate a pancake breakfast.,breakfast,breakfast, pancake,2.0607680492612523e-11,1.8983224630355835,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.05987690016627312,2.074575662612915,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.00045658438466489315,2.0042922496795654,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.09243764728307724,2.074672222137451,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.08386683464050293,2.073160409927368,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.00029454065952450037,1.9948631525039673,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.030211489647626877,2.059492588043213,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.13821786642074585,2.058013916015625,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.06208300590515137,2.0719122886657715,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.16538161039352417,2.0643067359924316,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.0972660630941391,2.0753650665283203,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,2.3489403133680753e-07,1.9994611740112305,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.01764322631061077,2.018462657928467,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.09044049680233002,2.074822425842285,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.07815128564834595,2.076293468475342,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.05740463733673096,2.0727968215942383,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.30201032757759094,2.0346155166625977,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.005460461135953665,2.0533528327941895,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.049304887652397156,2.074265480041504,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.00023125321604311466,2.0521950721740723,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,3.637610643636435e-05,2.051527500152588,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,0.03621223196387291,2.063408374786377,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,1.8391274281270853e-08,1.9956128597259521,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,3.116340952652452e-12,2.0463309288024902,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a nutritious breakfast.,breakfast,breakfast, nutritious,3.1466606952051295e-16,2.0269582271575928,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.1539127677679062,1.7875422239303589,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.0010925688548013568,1.7127925157546997,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.18003033101558685,1.7822837829589844,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.09357695281505585,1.7573716640472412,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.0707947388291359,1.7105696201324463,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.04347708821296692,1.7738536596298218,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.5049395561218262,1.7697921991348267,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.11722144484519958,1.7861130237579346,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.3629472851753235,1.7737936973571777,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.2250131517648697,1.7842793464660645,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,2.318023871339392e-05,1.7054057121276855,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.055813711136579514,1.7212181091308594,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.20597697794437408,1.78471040725708,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.17477363348007202,1.7878773212432861,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.1145128607749939,1.785571813583374,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.8151788711547852,1.7343168258666992,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.010522098280489445,1.7631666660308838,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.07887627184391022,1.7866039276123047,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.0005603835452347994,1.7615002393722534,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.0001489204732934013,1.7597324848175049,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,0.050360940396785736,1.7660349607467651,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,2.5353643628989175e-09,1.7446725368499756,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,7.818221845748083e-14,1.7301688194274902,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a family breakfast.,breakfast,breakfast, family,1.0070782509948365e-17,1.710603952407837,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.16086168587207794,1.9416942596435547,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.001769575639627874,1.924896478652954,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.1056879311800003,1.9409376382827759,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.08756944537162781,1.906470775604248,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.0021346251014620066,1.9164283275604248,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.3030770719051361,1.935509443283081,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.20269489288330078,1.9096689224243164,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.1440024971961975,1.9399598836898804,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.38873612880706787,1.9363034963607788,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.21752524375915527,1.9400436878204346,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.00012921819870825857,1.9241710901260376,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.14147794246673584,1.9224978685379028,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.23020300269126892,1.9308717250823975,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.24367091059684753,1.942143440246582,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.1143735870718956,1.9406154155731201,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.48331835865974426,1.9215354919433594,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.01232003141194582,1.930487036705017,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.14554700255393982,1.9405803680419922,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.0015303486725315452,1.923825979232788,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.00027097470592707396,1.9197155237197876,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,0.08292476832866669,1.9329758882522583,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,1.9643041468953015e-06,1.904890775680542,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,1.7128093783786227e-14,1.9014511108398438,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a red cape.,cape,cape, red,1.5099470045084235e-16,1.9122824668884277,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.10294024646282196,1.9410650730133057,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.004493377171456814,1.9250825643539429,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.10185045003890991,1.9409027099609375,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.07406418770551682,1.9050647020339966,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.0034386636689305305,1.917177677154541,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.4849197268486023,1.9306151866912842,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.24339288473129272,1.9154834747314453,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.17699457705020905,1.9415638446807861,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.5711179971694946,1.9248721599578857,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.13704019784927368,1.9395281076431274,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,5.3682804718846455e-05,1.9268269538879395,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.09650614112615585,1.9197540283203125,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.34573692083358765,1.9349026679992676,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.14607572555541992,1.9416911602020264,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.12996187806129456,1.941110610961914,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.46225592494010925,1.9232045412063599,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.015576450154185295,1.9306787252426147,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.17493164539337158,1.9406538009643555,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.0005659160087816417,1.9224106073379517,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.00011617449490586296,1.919435739517212,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,0.17629893124103546,1.9329860210418701,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,2.0772502466570586e-05,1.9017401933670044,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,7.877060317096701e-17,1.9085923433303833,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a flowing cape.,cape,cape, flowing,2.3995765107612035e-19,1.9129724502563477,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.26106733083724976,1.9409500360488892,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.01479559950530529,1.9257581233978271,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.16121220588684082,1.9416637420654297,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.2016870230436325,1.915932059288025,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.00021842148271389306,1.9162299633026123,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.4562770128250122,1.9311552047729492,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.2145177274942398,1.9102199077606201,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.1886475682258606,1.9388408660888672,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.3759841322898865,1.936950445175171,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.2898868918418884,1.9398219585418701,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,4.1685147778025566e-08,1.9239917993545532,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.08580980449914932,1.9178537130355835,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.4256536066532135,1.9315696954727173,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.3179091811180115,1.9401177167892456,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.13024502992630005,1.9408944845199585,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.4916038513183594,1.9210256338119507,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.005427294410765171,1.928480625152588,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.16433100402355194,1.9401576519012451,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rocky cape.,cape,cape, rocky,0.0002609833318274468,1.921626329421997,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
