"","sentence","word","string","disambiguating_word","mpath","revision","seed_name","seed","step","0_1","1_1","2_1","3_1","0_2","1_2","2_2","3_2","0_3","1_3","2_3","3_3","0_4","1_4","2_4","3_4","0_5","1_5","2_5","3_5","0_6","1_6","2_6","3_6"
"169","He liked the rhythmic movement.","movement","movement","rhythmic","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0426386892795563,0.210017263889313,0.0969304442405701,0.0247016418725252,0.154777437448502,0.116681322455406,0.00038579173269681,0.0588088482618332,0.488851070404053,0.239826232194901,0.139794871211052,0.0219040215015411,0.00021918228594586,0.04520059004426,0.00063456792850047,0.118149384856224,0.272175401449203,3.68217207835642e-08,2.11888306900221e-09,1.7908668041855e-06,8.77351027384066e-08,4.93373863719171e-06,1.00247978321311e-11,3.23363742636099e-15
"170","He liked the graceful movement.","movement","movement","graceful","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0825869590044022,0.562092781066895,0.0575604550540447,0.0716002732515335,0.278370946645737,0.20879128575325,0.00212473794817924,0.0783584266901016,0.942831695079804,0.351928055286407,0.192879989743233,0.0582612082362175,2.00328922801418e-05,0.0391811951994896,9.85656442935578e-05,0.492200285196304,0.682844817638397,5.62956934402337e-08,6.296901666758e-09,1.12961604514794e-08,0.00068475428270176,8.05251772817428e-07,2.83503163700516e-06,1.77480150162063e-16
"171","He liked the feminist movement.","movement","movement","feminist","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.214096680283546,0.816688239574432,0.436502724885941,0.379804909229279,0.292434722185135,0.170987516641617,0.00137982657179236,0.148067101836205,0.951126873493195,0.527262628078461,0.272042065858841,0.0473871342837811,1.86932611541124e-05,0.0531875416636467,5.82791217311751e-05,0.243588224053383,0.944035649299622,3.46620595337299e-06,2.10845405490545e-06,2.46371728280792e-05,0.00140239659231156,6.80976564026992e-09,0.999999165534973,8.24941226847077e-15
"172","It was a national newspaper.","newspaper","newspaper","national","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00548795796930789,0.231286779046059,0.00914793275296688,0.0580668821930885,0.186085000634193,0.262920677661896,0.00189627090003341,0.0734351649880409,0.862629115581512,0.275735139846802,0.128831401467323,0.0238778721541166,1.43181154044214e-07,0.0674350634217262,0.00063195923576131,0.0558183789253235,2.02242572413525e-05,1.29445950847185e-07,5.22221954568636e-09,6.51240625870741e-08,4.70159633447764e-10,7.68020813612935e-10,3.93970419438824e-13,4.16101282092269e-22
"173","It was a daily newspaper.","newspaper","newspaper","daily","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00797487515956163,0.0794029831886292,0.00085520144784823,0.28735026717186,0.0663545355200768,0.0818983912467957,0.00021936367556918,0.0351274721324444,0.846000730991364,0.219673350453377,0.110061727464199,0.0462384968996048,7.53703488953761e-07,0.0880602151155472,0.00041181911365129,0.190359935164452,0.00075242965249344,1.34533162388095e-09,1.99092645147836e-10,5.27348618106771e-08,0.00024098715221043,0.00022224585700314,2.33631832578061e-20,9.51110879877254e-18
"174","It was a faded newspaper.","newspaper","newspaper","faded","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00197364250198006,0.066430538892746,0.00036620793980546,0.0333238802850246,0.324539482593536,0.0673422813415527,7.89603063822142e-07,0.0176918860524893,0.875399351119995,0.12523852288723,0.249236062169075,0.116354070603848,5.45396403595078e-07,0.116846114397049,0.00217437674291431,0.202735081315041,0.00195693573914468,1.735572823236e-06,1.90682072798154e-07,7.46795967643266e-06,0.0430938526988029,0.0333139859139919,1.49670350841029e-20,1.22580861017241e-08
"175","It was a juicy orange.","orange","orange","juicy","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0190594736486673,0.12576712667942,0.00647029327228665,0.0907677337527275,0.185840383172035,0.0309142544865608,0.00018164367065764,0.0187411438673735,0.489248692989349,0.269087135791779,0.136968567967415,0.0278832446783781,4.37581320511526e-07,0.121804527938366,0.00232047215104103,0.117212824523449,3.41258455591742e-05,2.79455216514179e-05,1.7914653653861e-06,0.0303172953426838,0.00339643447659909,0.00335267069749534,2.41859744037898e-12,5.27597876498476e-05
"176","It was a ripe orange.","orange","orange","ripe","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00186691724229604,0.116188988089561,0.00056910590501502,0.11560020595789,0.547463834285736,0.025685079395771,3.8792331906734e-05,0.0735045969486237,0.930907249450684,0.355384111404419,0.151658073067665,0.120852038264275,1.33905659822631e-05,0.103097215294838,0.00523454649373889,0.342957526445389,0.459035962820053,0.0017838847124949,0.00030893346411176,0.00010058283805847,1.28122137539322e-05,0.00019831616373267,1.18328021517123e-24,1.97308024140006e-15
"177","It was a bright orange.","orange","orange","bright","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00958028808236122,0.424104034900665,0.00845799874514341,0.0826735123991966,0.320936113595963,0.0378201268613338,0.0226803589612245,0.0797490701079369,0.909221351146698,0.305802077054977,0.140711888670921,0.0690778493881226,1.86247370947967e-06,0.0900364071130753,0.001413339166902,0.210471704602242,0.755623877048492,0.00012088802031939,1.64843731909059e-05,0.00819061044603586,0.00025626178830862,0.00402549328282475,6.48184441233782e-14,2.29875336430971e-13
"178","He saw the young page.","page","page","young","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.390015363693237,0.0852221325039864,0.105600118637085,0.00671062804758548,0.118602856993675,0.00855017080903053,7.64395463193068e-06,0.107829757034779,0.910966873168945,0.0495408400893211,0.146765291690826,0.0348303504288196,7.6175058438821e-07,0.168259173631668,0.00035901719820685,0.284021019935608,0.00596053572371602,2.20982456085039e-05,3.97738659785318e-07,1.72831187228439e-05,4.73368754683179e-06,1.43868163604566e-07,2.50851304173239e-08,2.0715184665328e-16
"179","He saw the loyal page.","page","page","loyal","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.082719549536705,0.0818954035639763,0.0171855371445417,0.00029736591386608,0.173074170947075,0.0075333435088396,5.04608692608599e-08,0.111350886523724,0.932243347167969,0.222373321652412,0.132752865552902,0.0347895622253418,3.25543183521404e-08,0.111650586128235,0.00019936395983677,0.510855436325073,0.0383253544569016,1.16173532660468e-05,1.00205011221988e-06,1.93151413441228e-06,0.00306059792637825,0.00056717440020293,0.000718297844287,2.11443892024934e-20
"180","He saw the blank page.","page","page","blank","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.397887885570526,0.115857638418674,0.0521099604666233,0.00914639607071876,0.193091735243797,0.0431547872722149,5.24889474036172e-05,0.0948220640420914,0.932918190956116,0.130669713020325,0.179160609841347,0.056178268045187,2.50127612844153e-07,0.0804745033383369,0.0003837177355308,0.36857396364212,1.93099765510851e-07,4.42777746911815e-07,7.89441045867534e-08,5.70486768936007e-10,0.040115125477314,2.83337886486379e-08,1.45219730338098e-12,2.81897154890837e-21
"181","It was a calloused palm.","palm","palm","calloused","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0857378467917442,0.0544926971197128,0.00461930828168988,0.0467973947525024,0.230448544025421,0.207236856222153,2.83684694295516e-05,0.0127822663635015,0.479474157094955,0.116362132132053,0.202213615179062,0.127090036869049,1.01161852228415e-07,0.0684496164321899,5.15706378791947e-05,0.319322645664215,0.00992870423942804,2.04943297887894e-08,3.64598989888165e-10,6.40870930510573e-05,0.487369388341904,0.0413828119635582,0.00021330855088308,5.17744922490238e-08
"182","It was a wrinkled palm.","palm","palm","wrinkled","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0324287451803684,0.142737984657288,0.00114522734656929,0.0354754813015461,0.323391258716583,0.0708043202757835,4.20100659539457e-05,0.0180739313364029,0.480688691139221,0.261403620243073,0.142911642789841,0.0459312237799168,2.83430678926777e-09,0.0337879844009876,0.00015990913379937,0.122364491224289,0.184693083167076,5.75899505861344e-08,1.21210304016017e-08,0.00025457757874391,1.40242502766341e-06,0.00043373554944992,3.48627016144576e-09,4.50784463197022e-14
"183","It was a tropical palm.","palm","palm","tropical","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00892063044011592,0.344936311244965,0.00150147371459752,0.0138032808899879,0.359083145856857,0.180142089724541,0.00070681155193597,0.124965071678162,0.924157798290253,0.338050752878189,0.185840457677841,0.0417104586958885,5.20814000992686e-06,0.0360873341560364,2.06383137992816e-05,0.137943133711815,0.187131389975548,1.54515021222323e-07,7.18688308865012e-09,0.00094846723368391,1.36790204123827e-05,7.36680449335836e-05,0.086941659450531,6.27842120405661e-18
"184","It was a control panel.","panel","panel","control","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0652198046445847,0.115643002092838,0.0178335644304752,0.377763718366623,0.13704876601696,0.0897162705659866,0.00023154354130383,0.056862611323595,0.917585015296936,0.488001197576523,0.192029297351837,0.0573020279407501,7.63871952358386e-08,0.0646212920546532,9.83948575594695e-06,0.195298358798027,0.00020700888126157,7.02213764566806e-12,3.85430077610993e-14,2.20203943968045e-07,0.00148640817496925,4.90857665624844e-08,1,1.03560899005622e-12
"185","It was an instrument panel.","panel","panel","instrument","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00930798985064029,0.209391564130783,0.00286671635694801,0.107000268995762,0.324178457260132,0.0630186125636101,0.00146099599078297,0.0894812867045403,0.899922132492065,0.626966953277588,0.188689216971397,0.0468384101986885,3.37818505613541e-07,0.0673005357384682,0.00014153614756651,0.176750048995018,0.588033139705658,2.22218354828385e-11,2.60330320668578e-12,9.86637533060275e-05,0.00016553595196455,7.18865048838779e-05,0.999321937561035,1.84304091085941e-12
"186","It was an advisory panel.","panel","panel","advisory","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0238758996129036,0.315653830766678,0.014544609002769,0.0603947415947914,0.305280357599258,0.0467686466872692,0.00054091971833258,0.095761775970459,0.932965099811554,0.644308626651764,0.237423166632652,0.0685107856988907,3.91981484426651e-06,0.0471480637788773,7.13157205609605e-05,0.194971650838852,0.00148217182140797,4.87209925181809e-12,2.69912022420049e-13,9.8923331748324e-09,0.00393664417788386,0.0001441528002033,0.973427891731262,3.94408030540694e-12
"187","It was a secret passage.","passage","passage","secret","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0147750144824386,0.293066650629044,0.00065217463998124,0.0642103776335716,0.465225636959076,0.159426897764206,0.00034470445825718,0.150812670588493,0.896080672740936,0.378279030323029,0.190372288227081,0.0487383715808392,5.61939224041907e-08,0.107227772474289,0.00011064435966545,0.249445140361786,0.00015843033907003,5.39180783354354e-11,3.90963563606794e-12,2.75130787485978e-07,0.00013130586012266,0.00320994039066135,4.49928478805581e-13,8.43909265107116e-18
"188","It was a narrow passage.","passage","passage","narrow","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.00595507258549332,0.122155703604221,0.0334418304264545,0.099101297557354,0.5220867395401,0.045125987380743,0.0006499103619717,0.100940935313702,0.890294551849365,0.27438160777092,0.169960707426071,0.0538574866950512,3.19613877763913e-06,0.0815418511629105,4.4223739678273e-05,0.181654840707779,0.05418835952878,6.10251692928499e-12,9.52487654720668e-13,4.88401656184578e-06,3.37610981659964e-06,0.00658970279619097,1.80101808466837e-10,2.15539923686947e-08
"189","It was a literary passage.","passage","passage","literary","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0232278052717447,0.531771719455719,0.00794036500155925,0.304051518440247,0.23974297940731,0.0654944404959679,0.00013746520562563,0.0256887935101986,0.869797050952911,0.674092829227448,0.198574677109718,0.0385992936789989,2.1311143427738e-07,0.0475653782486916,0.00013111637963447,0.101184003055096,0.0820654258131981,8.15998557612829e-09,1.549775641152e-09,0.00101240689400583,1.20991530596498e-12,2.144413338101e-05,5.43041878131589e-09,1.1687151494956e-16
"190","It was a tasty perch.","perch","perch","tasty","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0159532818943262,0.21453832089901,0.00222629751078784,0.00319406879134476,0.10464009642601,0.114155262708664,4.95270114697632e-07,0.0403880216181278,0.491876184940338,0.538732409477234,0.263084471225739,0.143413364887238,3.1714655790438e-08,0.19705793261528,0.00018982880283147,0.359773337841034,0.99888002872467,3.16339416883693e-08,1.07581776820354e-09,2.41649431700353e-05,0.441503822803497,0.980583190917969,0.999507486820221,2.51591700362042e-07
"191","It was a freshwater perch.","perch","perch","freshwater","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.23832494020462,0.277398586273193,0.00191091909073293,0.0198458284139633,0.0817773342132568,0.0964146852493286,1.05597864603624e-05,0.0373406261205673,0.498687326908112,0.541641771793365,0.292658269405365,0.0659725964069366,5.6685847127369e-09,0.115260630846024,0.00038079693331383,0.440256357192993,0.999937057495117,2.85221659623858e-07,1.77497962994266e-08,2.18549503188115e-05,0.488536924123764,0.497474938631058,1,6.36769303952178e-09
"192","It was a lofty perch.","perch","perch","lofty","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0259381756186485,0.115835480391979,0.00468116486445069,0.022594315931201,0.0840494930744171,0.114709861576557,0.00010588656004983,0.0185331404209137,0.281459867954254,0.194075405597687,0.173254176974297,0.0639776438474655,1.68271396816522e-09,0.108769051730633,0.00039729860145598,0.214072078466415,0.183299079537392,1.50084267236394e-09,4.77912371135703e-12,1.31161632452859e-05,0.0774429813027382,0.412086367607117,0.250761836767197,0.00199800101108849
"193","He saw the fast pitcher.","pitcher","pitcher","fast","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.247614130377769,0.048919502645731,0.353987216949463,0.10374228656292,0.203835710883141,0.0284661576151848,4.39773612015415e-06,0.309769868850708,0.890841484069824,0.0504413694143295,0.125776216387749,0.0227071568369865,1.2847219466039e-07,0.114458523690701,0.00016669908654876,0.280154794454575,4.99252064400935e-06,4.63026708530379e-06,1.89787698445798e-07,1.20395128533346e-07,2.86156709439211e-10,3.88175067200791e-07,1.40221122912731e-25,3.02988157723311e-23
"194","He saw the right-handed pitcher.","pitcher","pitcher","right-handed","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.262725591659546,0.0562826842069626,0.130357354879379,0.0602601766586304,0.0403072014451027,0.13010860979557,0.0403471328318119,0.0486555472016335,0.324062317609787,0.0903215259313583,0.138367235660553,0.0625582709908485,5.31134674019995e-07,0.0745644643902779,0.0321645811200142,0.107149451971054,3.00896972476039e-05,0.0176941603422165,0.00991160236299038,0.00059659144608303,0.00017705948266666,0.00069089536555111,2.54764043194911e-10,0.0005219328450039
"195","He saw the glass pitcher.","pitcher","pitcher","glass","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.399768650531769,0.0936249271035194,0.249675199389458,0.00557060400024056,0.277473300695419,0.044706467539072,0.00049114588182419,0.0830411463975906,0.944141805171967,0.217730194330215,0.209483817219734,0.0284479074180126,0.00018009834457188,0.0489566959440708,0.00023888661235105,0.192948028445244,0.00153198244515806,6.69277733322815e-06,1.0792170996865e-06,2.44261485704556e-07,1.8425864254823e-05,1.47458978361215e-08,6.65347776873659e-09,1.03504715649044e-15
"196","It was a windy port.","port","port","windy","EleutherAI/pythia-14m","step143000","seed1",1,143000,0.0532767102122307,0.163909450173378,8.72430318850093e-05,0.0219438020139933,0.197450786828995,0.184155866503716,0.00011412154708523,0.0154880154877901,0.48274564743042,0.257043540477753,0.168212190270424,0.0290578678250313,2.15508833889544e-07,0.0896594673395157,0.00797335524111986,0.165309399366379,0.387919962406159,1.32368586491793e-05,1.83718736934679e-06,0.00066201179288327,1.04880506057725e-07,0.00258986908011138,0.135240092873573,5.7062037386868e-12
