sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a hair clip.,It was a metal clip.,clip,clip,Same Sense,0.17826984374505694,4,2.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a hair clip.,It was a metal clip.,clip,clip,Same Sense,0.058465301897313804,5,2.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a hair clip.,It was a metal clip.,clip,clip,Same Sense,0.016107679300938704,6,2.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,1.2089828249628454e-08,0,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.029170981247949368,1,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.06613830829152212,2,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.07590699516738242,3,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.24413317926767397,4,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.08294049480630683,5,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a chest cold.,cold,cold,Different Sense,0.03324034844747725,6,1.294117647,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,1.2089828249628454e-08,0,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.02570143782645895,1,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.043204051162526014,2,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.05229347668621476,3,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.14648953598374714,4,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.044242820778457426,5,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a common cold.,cold,cold,Different Sense,0.025019070179593816,6,0.875,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,1.2089828249628454e-08,0,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.004029848654838575,1,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.016777724610160694,2,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.02577476720071481,3,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.19191739374562622,4,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.10425253761806863,5,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a chest cold.,cold,cold,Different Sense,0.03945598887077073,6,1.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,1.2089828249628454e-08,0,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.0015303475982660908,1,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.020715215349330962,2,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.019146747290680777,3,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.25668984824505126,4,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.1043803588691673,5,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a freezing cold.,It was a common cold.,cold,cold,Different Sense,0.029876085511535755,6,0.818181818,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,1.2089828249628454e-08,0,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.025756973067180944,1,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.05185753614389099,2,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.05142464589631324,3,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.12634914751678494,4,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.08581960448973192,5,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an icy cold.,It was a freezing cold.,cold,cold,Same Sense,0.032403213364898265,6,3.842105263,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,1.2089828249628454e-08,0,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.003834447142034847,1,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.03838645700385712,2,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.02682852793837065,3,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.3180800046601532,4,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.10068189495842461,5,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a chest cold.,It was a common cold.,cold,cold,Same Sense,0.037586329022511134,6,3.444444444,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.0,0,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.004369387588486262,1,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.039618406650862914,2,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.036765658308614,3,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.2988182400585503,4,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.09425262162589809,5,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a concrete column.,column,column,Different Sense,0.02315551599550092,6,0.125,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.0,0,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.007520267135021963,1,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.03735773209754989,2,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.03539193606452118,3,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.2610142311696835,4,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.09452547553853008,5,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a marble column.,column,column,Different Sense,0.03825516087124958,6,0.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.0,0,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.005496719567116282,1,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.04034860331137058,2,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.031070825589167628,3,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.3025138501265885,4,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.08241437892352477,5,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a concrete column.,column,column,Different Sense,0.015728099456157163,6,0.111111111,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.0,0,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.012968512983017266,1,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.05131441874137688,2,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.04532153894736912,3,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.24597800836497685,4,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.08671089539519039,5,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a sports column.,It was a marble column.,column,column,Different Sense,0.042308916243614436,6,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.0,0,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.010329112094807691,1,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.03935441362028946,2,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.035845707206830335,3,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.13367982655575728,4,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.04712328776192076,5,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a gossip column.,It was a sports column.,column,column,Same Sense,0.016000263341825804,6,3.928571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.0,0,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.011992067205583878,1,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.03198949508363469,2,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.03454550313915117,3,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.06582008160241015,4,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.03566648953086882,5,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a concrete column.,It was a marble column.,column,column,Same Sense,0.03317903821043211,6,3.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,9.497413966386148e-11,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.009609362923814313,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.05461022059988774,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.05954794661086549,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.3209233969906381,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.06271567910948517,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.026652963118747208,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,9.497413966386148e-11,0,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.008079002290130366,1,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.038536179012498395,2,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.0338288389443111,3,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2530920805617086,4,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.051983976463471526,5,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.023181530520700155,6,0.733333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,9.497413966386148e-11,0,0.615384615,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.014693554579814583,1,0.615384615,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
